glottocode	latitude	longitude	bio1	bio2	bio3	bio4	bio5	bio6	bio7	bio8	bio9	bio10	bio11	bio12	bio13	bio14	bio15	bio16	bio17	bio18	bio19	clim_PC1	clim_PC2	clim_PC3	longitude_180
rutu1240	41.62	47.32	50	93	30	7212	208	-96	304	120	-44	139	-44	631	106	15	54	274	55	233	55	-3.93900623978047	0.955810727050329	0.253976415624309	47.32
rutu1240	41.6187	47.3244	50	93	30	7212	208	-96	304	120	-44	139	-44	631	106	15	54	274	55	233	55	-3.93900623978047	0.955810727050329	0.253976415624309	47.3244
saaa1240	-9.60258	161.467	259	73	84	400	301	215	86	263	258	263	253	3320	398	190	23	1121	672	1121	743	5.34179935501171	3.5184819403695	-0.176977874340933	161.467
same1240	24.7859	99.9217	150	112	49	4116	240	12	228	196	92	196	92	1061	214	14	82	586	50	586	50	-0.886319084647729	-0.252036913610591	1.02993045744346	99.9217
samp1253	-5.627895	122.705244	261	81	76	588	314	208	106	264	257	267	253	1874	252	39	49	721	130	438	315	2.7489101918622	-0.280695908629247	-0.747683662062954	122.705244
sana1298	-22.49	301.62	246	119	57	3153	347	140	207	279	217	283	204	1106	144	31	43	416	114	402	161	1.01997954287901	-1.4137385322281	-1.22469932183176	-58.38
sans1269	23.511415	76.28612	258	136	44	4583	415	111	304	267	261	321	200	956	309	1	140	796	9	96	28	0.984939878182968	-3.79637819590437	0.59086639050446	76.28612
sans1269	20	77	264	127	46	3818	409	134	275	260	223	319	217	997	273	4	121	716	15	187	24	1.08061632291441	-3.35868902027108	0.267999221743646	77
sara1340	4.5	304.5	265	86	77	667	330	219	111	262	275	275	258	2314	337	74	43	915	253	253	549	3.49482115301707	0.341885944255249	-1.00456909137728	-55.5
sarr1247	-8.339566	124.199359	245	74	71	708	293	189	104	248	234	253	234	1280	258	6	86	707	32	588	32	2.00690371187348	-1.0312740206521	0.382978869073068	124.199359
savo1255	-9.12853	159.814	262	77	86	392	305	216	89	265	256	266	256	2421	362	112	42	995	360	870	367	4.17819422452783	1.35202500413146	0.0406711884110486	159.814
sawa1247	0.480578	127.940678	262	71	85	284	307	224	83	261	264	264	260	2193	316	94	37	846	351	351	444	3.61941603682488	0.964559217545444	-1.15865092453211	127.940678
sawa1247	0.51	128.09	245	72	85	311	291	207	84	243	247	247	242	2217	311	94	38	861	354	357	852	3.53660013746217	1.65133172569185	-1.29643494738497	128.09
sawi1256	-8.29105	125.078	247	71	69	699	296	194	102	250	237	255	237	1294	234	10	76	678	52	575	52	2.00233837140278	-0.872729519493515	0.0772565984530805	125.078
sawi1256	-8.3433	125.0922	271	73	70	699	318	215	103	274	262	278	260	1021	189	7	73	519	35	429	41	2.04734997495871	-1.54402236601904	-0.690884785337645	125.0922
saya1246	9.69441	9.71748	255	129	61	1797	356	146	210	242	238	282	238	1098	271	0	106	712	2	166	2	1.29600777914963	-2.81188578860533	0.0631434158162632	9.71748
seka1247	-2.66	132.47	269	65	81	549	311	231	80	273	261	274	261	2611	379	93	41	1017	360	802	403	4.3113492175034	1.34087165467013	0.0397222924806923	132.47
selk1253	59.94	82.3	-24	103	20	13656	238	-260	498	152	-175	152	-201	521	73	18	41	204	65	204	77	-6.1756840637166	1.1621501023423	0.66368955287765	82.3
selk1253	59.9409	82.3004	-24	103	20	13656	238	-260	498	152	-175	152	-201	521	73	18	41	204	65	204	77	-6.1756840637166	1.1621501023423	0.66368955287765	82.3004
seri1257	28.9877	247.616	217	160	54	5210	362	70	292	285	231	285	151	147	30	1	72	72	3	72	47	-0.858658177563989	-3.33847786032061	-1.80565073373264	-112.384
sese1246	-4.75	55.5	258	42	68	605	293	232	61	258	252	266	250	2270	385	69	49	973	235	545	294	3.53009702695431	0.999449852828257	0.0655896377740567	55.5
shan1274	31.464691	101.341027	26	150	44	6306	169	-167	336	101	-60	101	-60	755	151	4	92	426	15	426	15	-4.16728692601083	0.413741666037644	1.63190150863593	101.341027
shan1277	21.5995	98.0342	204	119	49	3181	305	64	241	230	167	234	156	1524	291	3	83	785	21	691	26	0.534962198146908	-1.07810683078046	1.35276747778564	98.0342
shee1238	26.264261	110.096988	129	76	27	7152	265	-13	278	167	52	216	32	1554	265	46	52	674	172	557	175	-1.24390541874389	1.23615430163428	0.93453456494112	110.096988
sher1255	27.674	86.9994	-11	136	48	5375	111	-172	283	51	-70	55	-82	508	145	2	113	349	14	342	20	-4.71746357392208	0.942793403371166	1.7778102409669	86.9994
ship1254	-7.17105	285.1781	263	116	81	530	333	190	143	263	256	268	255	1843	232	76	29	607	271	490	296	2.77752480887788	-0.150006161865776	-1.36556386966912	-74.8219
sich1238	28.1947	102.121	161	112	44	4915	267	18	249	217	92	217	92	981	211	5	94	574	17	574	17	-0.910403301320366	-0.875361930636944	1.15946537398934	102.121
sika1261	-8.378194	162.72952	266	69	86	344	306	226	80	268	264	269	260	3697	421	221	19	1195	779	1097	873	5.93545692059457	4.14187662281314	-0.391266588409483	162.72952
sika1262	-8.595056	122.707028	260	91	75	634	316	196	120	263	251	267	251	1202	263	6	87	678	34	323	34	2.08045788609015	-1.72895352987923	-0.163266327374576	122.707028
simb1256	-8.26947	156.541	268	67	84	425	310	231	79	271	267	272	261	3760	408	254	17	1141	794	1038	972	6.0330596668493	4.41499411893868	-0.794993226402971	156.541
siom1237	-5.65589	122.529426	263	82	75	587	316	208	108	265	259	269	254	1883	253	41	49	725	137	451	321	2.78686051442401	-0.279182527755796	-0.742779959649504	122.529426
siri1273	-15.5298	296.0312	255	114	66	1781	331	159	172	271	229	271	229	1817	294	51	55	807	179	751	225	2.50285680196483	-0.485507742360262	0.198355407243918	-63.9688
siri1273	-15.5298	296.0312	255	114	66	1781	331	159	172	271	229	271	229	1817	294	51	55	807	179	751	225	2.50285680196483	-0.485507742360262	0.198355407243918	-63.9688
situ1238	31.060903	101.855001	89	129	42	6075	227	-80	307	161	5	161	5	704	145	3	86	364	13	364	13	-2.97755418551792	-0.363686701219325	0.868345353569229	101.855001
skol1241	68.83	29.72	-2	69	23	7663	153	-140	293	92	-65	101	-96	481	68	21	38	187	68	186	92	-4.93935038807383	2.1231353214381	0.0679876984534164	29.72
slov1268	46.25	14.78	72	91	31	7115	229	-64	293	162	-9	162	-22	1234	131	68	21	373	213	373	232	-2.65696123549481	1.98231139391159	-0.266780268693434	14.78
slov1268	46.050593	14.50823	103	93	31	7184	265	-32	297	109	20	194	9	1285	135	75	18	389	240	345	274	-2.25528331973011	1.8018552499369	-0.69709500790167	14.50823
slov1269	48.55	18.78	86	102	32	7559	250	-67	317	178	0	178	-17	696	89	40	26	234	123	234	136	-3.13875513443245	0.808466719614997	-0.626810679442952	18.78
somr1240	12.243	103.139	254	88	64	929	319	183	136	253	243	266	242	2335	389	14	72	1120	62	458	135	2.79370586964814	-0.693320918769102	0.933825886992941	103.139
sout1528	44.15	18.81	70	91	32	6756	222	-60	282	136	-7	154	-19	974	107	63	16	302	193	284	211	-2.96853616966936	1.92687715711671	-0.630379255081301	18.81
sout2674	64.25	12.6	28	68	26	6569	163	-91	254	36	57	115	-53	1200	132	62	21	364	223	292	317	-3.40819717041638	3.19430151128686	-0.35702609359811	12.6
sout2723	24.41	103.43	181	108	46	4462	278	47	231	228	117	228	117	932	188	11	82	527	44	527	44	-0.542624686073691	-0.889172702819401	0.572395701256715	103.43
sout2728	31.32	103.23	6	119	39	5914	137	-162	299	79	-74	79	-74	1080	200	8	80	568	31	568	31	-3.99908096799495	1.6250130933743	2.16624423485245	103.23
sout2741	25.8874	109.222	166	83	29	6998	300	21	279	234	70	249	70	1415	245	38	58	648	141	563	141	-0.653418873828894	0.251010948337386	0.752673280149818	109.222
sout2746	6.85668	99.7031	273	91	73	580	340	216	124	270	273	281	266	2316	328	30	52	914	150	487	412	3.37765595962597	-0.379456615438238	-0.265880307298497	99.7031
sout2750	65.75	150.83	-113	106	17	19100	216	-399	615	101	-117	133	-349	260	42	6	52	116	28	113	47	-8.28964235636569	1.30746845736361	1.00988000617092	150.83
sout2754	25.520166	108.779365	154	80	30	6615	279	15	264	219	82	233	63	1452	245	35	61	681	131	622	131	-0.71307182665064	0.502472558431541	0.985768742142658	108.779365
sout2896	-8.522488	123.546281	249	81	73	689	299	189	110	250	239	257	239	1252	265	6	88	703	30	574	30	2.06912094697991	-1.23022322060091	0.362020553488866	123.546281
sout2898	-9.314842	125.255396	265	77	69	960	315	204	111	272	257	275	251	1522	265	14	63	681	63	572	196	2.49324924863285	-0.852538352881507	-0.182910599591698	125.255396
sout3210	23.5	99.33	161	120	51	3725	251	17	234	200	118	200	107	1419	304	11	86	802	43	802	45	-0.12842445587036	-0.239446088233025	1.89974565768689	99.33
stan1288	42.25	356.3	105	101	37	5773	262	-7	269	72	181	181	34	547	60	26	22	162	95	95	141	-2.70281235533474	0.449786996221324	-1.65832957614015	-3.7
stan1288	40.416881	356.296518	136	103	35	6601	307	13	294	94	225	225	55	451	58	11	37	158	52	52	136	-2.36378537181596	-0.590851585016114	-1.73689903149003	-3.703482
stan1288	40.4414	358.88212	100	98	36	6247	250	-19	269	120	25	184	25	483	69	24	33	173	81	122	81	-3.03196340840708	0.410243794242994	-1.03449482125488	-1.11788
stan1289	41.45	1.57	129	78	33	5537	256	24	232	139	63	203	63	696	77	32	24	214	137	166	137	-2.18471151333863	0.741386152301542	-1.30634821287957	1.57
stan1289	41.379225	2.179642	165	70	32	5085	279	65	214	175	231	232	103	609	92	25	33	223	118	149	123	-1.22634490580759	-0.0376903648337678	-1.60480772227277	2.179642
stan1289	41.453	1.569	129	78	33	5537	256	24	232	139	63	203	63	696	77	32	24	214	137	166	137	-2.18471151333863	0.741386152301542	-1.30634821287957	1.569
stan1290	48	2	108	89	36	5667	244	1	243	72	71	181	35	644	64	47	8	170	146	155	160	-2.69988946819038	1.2737936196805	-1.62881581049026	2
stan1290	48.854451	2.347857	113	85	35	5709	247	7	240	116	75	185	39	640	59	44	8	171	141	161	154	-2.52399470434977	1.12091391403685	-1.60897373763106	2.347857
stan1293	53	358.99	98	74	34	4937	216	3	213	44	62	162	36	624	58	43	8	167	138	164	153	-2.87168261874291	1.73583040103669	-1.55029722164742	-1.01
stan1293	52	358.99	96	75	35	4806	213	1	212	70	59	158	35	621	59	36	13	173	127	160	149	-2.83458028142989	1.57532857931424	-1.41448692402892	-1.01
stan1293	51.497728	358.899941	97	75	35	4796	213	2	211	45	61	158	36	706	73	46	15	212	149	162	188	-2.74887325635816	1.79426701766856	-1.39191483709017	-1.100059
stan1295	52.27	10.5	88	82	32	6211	226	-23	249	167	16	167	8	622	73	38	20	203	125	203	132	-2.87933776443904	1.19130092525961	-0.942390736964807	10.5
stan1295	52.520822	13.409092	90	81	29	6918	238	-34	272	177	41	177	0	574	70	34	22	189	110	189	126	-2.97447267814083	0.941493869529058	-0.957236944105908	13.409092
stan1295	48.649	12.4676	81	89	31	7068	232	-54	286	169	36	169	-14	828	103	46	28	300	152	300	163	-2.81727827080891	1.28162328635119	-0.477092902903174	12.4676
stan1318	27.96	43.85	230	149	41	8081	413	51	362	176	324	324	120	187	37	0	81	84	0	0	70	-1.32137408448296	-3.56953387319647	-2.00141948761656	43.85
stan1318	27	43	227	151	43	7574	402	51	351	177	316	316	123	182	38	0	84	82	0	0	60	-1.31174485235671	-3.5368544844509	-1.93378540247781	43
suii1243	24.0488	106.563	220	91	37	5434	330	90	240	281	142	281	142	1137	204	15	76	596	53	596	53	0.276069764569138	-1.22376012429844	0.504776565004076	106.563
sunw1242	27.5201	86.2476	131	102	47	4382	216	-1	217	178	75	178	67	1915	516	5	112	1304	30	1304	35	0.502430550053678	0.836572693656897	4.60038103478672	86.2476
suoy1242	11.936	104.136	260	85	62	1105	327	191	136	258	247	274	246	1581	265	6	68	709	43	347	125	2.0384280888739	-1.27586139893512	-0.26185528168739	104.136
swah1253	-6.5	39	265	95	68	1441	331	193	138	272	246	282	246	1020	226	23	67	489	80	247	80	1.77387757088614	-1.65927945516513	-0.98101743823703	39
swed1254	59.8	17.39	57	72	25	7500	211	-75	286	143	-5	156	-36	560	71	27	31	200	87	190	114	-3.73220222972691	1.344365091126	-0.495692187926555	17.39
swed1254	59.73823	17.438718	60	71	25	7467	213	-71	284	146	-2	158	-33	552	70	27	30	197	87	187	113	-3.68031330299923	1.32037163676169	-0.541026231589971	17.438718
swed1254	59.800634	17.389526	57	72	25	7500	211	-75	286	143	-5	156	-36	560	71	27	31	200	87	190	114	-3.73220222972691	1.344365091126	-0.495692187926555	17.389526
taba1259	42.0198	47.8379	96	83	26	8034	259	-54	313	176	-7	198	-7	467	58	19	32	155	69	137	69	-3.42402584215418	0.366082602300568	-0.805347510119421	47.8379
taca1256	-13.39249	291.95944	256	108	71	1136	328	177	151	264	239	266	239	1893	307	57	55	818	183	574	216	2.66892238222167	-0.436910879560983	-0.0984810814418983	-68.04056
tain1252	21.7837	99.722	215	126	52	3205	317	78	239	244	180	247	167	1311	259	10	82	709	38	602	44	0.613317898361162	-1.42091786978818	0.825870977416341	99.722
taki1248	-4.66667	146	257	76	90	183	299	215	84	257	255	259	254	3505	376	164	23	1060	568	797	629	4.92159454893254	2.88817053276374	-0.53594070496672	146
tali1259	-9.76764	160.231	245	77	84	457	289	198	91	249	238	249	238	2606	367	126	37	1020	426	901	441	4.04796453371122	2.04087843459107	0.0900315510008646	160.231
tami1289	10.52	78.83	286	92	58	2212	366	209	157	278	268	311	255	831	166	13	67	402	46	132	223	1.64860443851561	-2.18811375175315	-1.64044332602073	78.83
tami1289	10.520219	78.825989	286	92	58	2212	366	209	157	278	268	311	255	831	166	13	67	402	46	132	223	1.64860443851561	-2.18811375175315	-1.64044332602073	78.825989
tana1283	-8.599602	122.619438	252	91	75	661	308	187	121	255	243	259	243	1251	264	7	85	694	38	350	59	1.98619650964107	-1.49955761579292	-0.0792624339216982	122.619438
tang1353	-5.13343	140.269	261	78	84	497	309	217	92	263	264	265	253	4421	441	282	12	1239	920	968	1126	6.36678277934386	5.15058076857444	-0.891459137750454	140.269
tari1263	34.5	356	152	123	40	6015	324	19	305	80	233	234	80	488	76	4	59	199	21	28	199	-2.08329470173536	-1.2563891759976	-1.54723313927212	-4
tata1255	55	50	38	85	20	11848	251	-168	419	184	-104	184	-117	546	69	27	28	189	92	189	104	-4.81758692732719	1.03816471391201	-0.100919628705026	50
tean1237	-11.6752	166.868	262	61	81	479	302	227	75	256	265	266	254	5354	544	346	12	1476	1133	1412	1431	7.8097915961117	7.13141476618429	-0.0936337133226675	166.868
tehu1242	-47.5796	291.6765	104	108	45	4860	233	-2	235	46	155	165	41	220	28	12	24	75	41	42	71	-3.06347369279878	0.245556959081524	-1.80833715022421	-68.3235
teiw1235	-8.326	124.228	254	75	72	698	301	198	103	257	243	262	243	1223	249	5	86	673	29	553	29	2.10139558512857	-1.25413783034137	0.189913792525489	124.228
telu1262	16.45	78.7	273	115	48	3248	397	158	239	273	258	317	230	686	184	0	109	464	6	101	25	0.932311151495325	-3.41877392149953	-0.717701331412548	78.7
telu1262	16.4529	78.7024	273	115	48	3248	397	158	239	273	258	317	230	686	184	0	109	464	6	101	25	0.932311151495325	-3.41877392149953	-0.717701331412548	78.7024
term1237	-10.692572	123.139261	265	94	72	794	327	197	130	268	255	274	253	1318	340	0	107	879	21	396	43	2.45786470774954	-1.97729999243645	0.684536626947812	123.139261
thai1261	14.192	100.671	280	96	57	1574	359	193	166	283	260	298	257	1426	296	5	78	696	33	287	52	2.12891764529386	-2.08864469174848	-0.192762276605466	100.671
thai1261	14.192	100.671	280	96	57	1574	359	193	166	283	260	298	257	1426	296	5	78	696	33	287	52	2.12891764529386	-2.08864469174848	-0.192762276605466	100.671
thai1261	16	101	275	114	56	1918	369	166	203	279	251	298	247	1177	253	4	78	599	32	266	33	1.62200336185574	-2.47208820067298	-0.428874682487575	101
thai1261	16	101	275	114	56	1918	369	166	203	279	251	298	247	1177	253	4	78	599	32	266	33	1.62200336185574	-2.47208820067298	-0.428874682487575	101
thak1245	28.7014	83.6466	78	111	46	4553	190	-48	238	124	47	130	15	477	94	6	66	236	48	220	77	-3.06191985359813	0.381836092457747	-0.110443821439696	83.6466
tiay1238	-8.295197	124.756008	214	72	69	738	264	161	103	218	203	222	203	1618	290	13	77	850	72	515	104	1.70515779108413	-0.117118494304999	0.621804362070926	124.756008
tibe1272	28.22	90.11	-41	140	44	6161	89	-225	314	31	-119	37	-119	264	79	1	120	192	3	189	3	-5.90238130981624	0.943240843611482	1.54276747345824	90.11
tibe1272	28.3681	90.1872	-24	142	44	6309	110	-211	321	49	-105	55	-105	251	77	0	128	185	2	183	2	-5.63193894079494	0.507499602150882	1.49596431080332	90.1872
tiko1237	-12.2766	168.822	264	59	79	494	303	229	74	266	257	269	256	4479	477	301	12	1275	962	1264	986	6.72463335674577	5.66596141750406	-0.270880710298337	168.822
tind1238	42.3316	45.9227	36	101	32	7436	201	-113	314	110	-60	129	-60	858	136	23	53	372	79	337	79	-3.89400367970468	1.33220945984435	0.674303431992856	45.9227
tlin1245	59.4447	224.71	11	90	27	8000	179	-146	325	-37	56	113	-92	824	125	35	39	312	109	141	244	-4.59917273963434	2.27663072059046	-0.186125641723781	-135.29
tlin1245	59.4447	224.71	11	90	27	8000	179	-146	325	-37	56	113	-92	824	125	35	39	312	109	141	244	-4.59917273963434	2.27663072059046	-0.186125641723781	-135.29
tlin1245	59.4447	224.71	11	90	27	8000	179	-146	325	-37	56	113	-92	824	125	35	39	312	109	141	244	-4.59917273963434	2.27663072059046	-0.186125641723781	-135.29
tlin1245	59.4447	224.71	11	90	27	8000	179	-146	325	-37	56	113	-92	824	125	35	39	312	109	141	244	-4.59917273963434	2.27663072059046	-0.186125641723781	-135.29
tlin1245	59.4447	224.71	11	90	27	8000	179	-146	325	-37	56	113	-92	824	125	35	39	312	109	141	244	-4.59917273963434	2.27663072059046	-0.186125641723781	-135.29
toab1237	-8.39233	160.619	250	71	83	415	293	208	85	254	246	254	244	3363	436	182	29	1217	646	1098	679	5.22761566804275	3.51010976721808	0.268888755304385	160.619
toba1269	-23.77	298.04	231	138	54	3861	353	101	252	265	180	277	179	649	125	8	73	331	35	314	47	0.0319587092582463	-2.44430658560405	-0.825465382646998	-61.96
toba1269	-23.77	298.04	231	138	54	3861	353	101	252	265	180	277	179	649	125	8	73	331	35	314	47	0.0319587092582463	-2.44430658560405	-0.825465382646998	-61.96
tokh1242	41.760336	86.154785	110	125	28	11444	317	-126	443	244	-11	244	-50	66	15	1	83	39	4	39	4	-4.17917858591745	-1.86064860939805	-0.421071444055343	86.154785
tokh1242	42.98	89.18	130	151	28	14074	395	-144	539	287	74	302	-56	22	4	0	53	9	2	9	3	-4.03534480743609	-2.79850579101834	-1.14304726187052	89.18
tokh1243	41.645502	81.514435	85	146	31	11282	298	-167	465	215	-74	215	-74	120	25	2	74	66	6	66	6	-4.74460381716932	-1.49965311849944	-0.166238348018936	81.514435
tokh1243	41.65	82.9	117	152	31	11723	336	-147	483	251	-35	251	-49	62	13	1	67	35	4	35	4	-4.31111685318032	-2.14654027021294	-0.603269848987926	82.9
toki1238	42.5727	46.3724	40	97	30	7695	207	-111	318	118	-60	137	-60	781	127	21	54	343	70	311	70	-3.94922093833709	1.18637998995675	0.585666511872884	46.3724
tong1325	-21.226113	184.860131	236	62	55	1723	296	185	111	258	227	258	214	1510	188	84	26	528	287	528	318	1.97526875380465	0.908862155967066	-1.34395496181641	-175.139869
tong1325	-21.17	184.75	236	62	55	1751	296	185	111	259	221	259	214	1591	203	87	30	579	296	579	319	2.10525468831221	0.977274518521751	-1.1100477971432	-175.25
tosk1239	41	20	143	93	34	6149	290	21	269	79	223	223	66	1045	147	34	39	395	122	122	356	-1.52290572133429	0.42723993572116	-1.25822120930312	20
touo1238	-8.58405	157.296	257	69	85	442	299	218	81	260	256	261	250	3569	422	228	21	1180	712	1080	837	5.64870898403048	4.08703170957487	-0.293073127614819	157.296
trin1274	-15.3331	294.5904	252	112	63	1894	327	151	176	268	223	268	223	2207	362	57	55	963	196	867	196	2.79583738472293	-0.0998104345132429	0.876191134037835	-65.4096
trum1247	-11.8119	306.4283	250	149	66	807	358	135	223	252	239	257	237	2320	396	6	77	1118	31	588	49	2.43707068924353	-1.73623928872783	1.35747113512233	-53.5717
tsak1249	41.59	46.89	74	93	30	7447	236	-73	309	147	-24	167	-24	716	114	21	48	295	73	254	73	-3.40378856106894	0.719346265373094	0.0538409916988336	46.89
tsak1249	41.5916	46.8858	74	93	30	7447	236	-73	309	147	-24	167	-24	716	114	21	48	295	73	254	73	-3.40378856106894	0.719346265373094	0.0538409916988336	46.8858
tsho1240	32.209102	101.832718	55	160	45	6398	206	-143	349	131	-33	131	-33	736	143	3	87	390	14	390	14	-3.73797150344562	-0.229410663981375	1.23149541272409	101.832718
tuyu1244	0.39441	289.956485	255	90	86	452	309	205	104	252	257	259	248	3256	358	213	20	1042	667	703	942	4.9573347313061	3.36335657377734	-1.26162654854636	-70.043515
tzot1259	16.8333	267.1667	170	128	73	1178	254	80	174	179	159	182	153	1460	259	23	77	720	79	417	87	0.414560605660631	-0.361188882509013	0.51458177297533	-92.8333
udii1243	41.014877	47.651941	120	93	28	8063	292	-34	326	160	15	221	15	638	83	30	33	226	100	169	100	-2.88145139018045	0.153694091589349	-0.868145631730453	47.651941
udii1243	40.9	47.7236	135	98	29	8282	313	-22	335	177	27	240	27	572	73	32	30	192	104	132	104	-2.69502591846275	-0.202726488772207	-1.16892416081707	47.7236
udmu1245	56.13	52.64	29	89	20	11752	248	-179	427	155	-47	176	-125	563	74	26	29	191	92	189	108	-4.89247555674849	1.07059764792688	-0.136175921870132	52.64
udmu1245	56.12921	52.63548	29	89	20	11752	248	-179	427	155	-47	176	-125	563	74	26	29	191	92	189	108	-4.89247555674849	1.07059764792688	-0.136175921870132	52.63548
ughe1237	-8.45725	157.341	252	69	85	440	294	213	81	255	251	256	245	3615	429	231	21	1200	722	1098	846	5.62770802481377	4.24856913848305	-0.200299023095886	157.341
ukra1253	50.25	28.65	73	85	25	8834	243	-88	331	182	-34	182	-43	621	96	28	40	251	92	251	101	-3.58513753927563	0.806381958824056	-0.120725209359728	28.65
ukra1253	50.449474	30.525414	81	81	24	9026	251	-79	330	192	-28	192	-38	625	84	36	27	222	121	222	134	-3.45726649092411	0.958153789230096	-0.51230629842337	30.525414
uppe1439	46.7981	236.831	103	114	46	4752	248	3	245	49	165	165	45	1510	239	25	60	700	114	129	648	-1.30872935691131	1.15796994184982	-0.213201953882509	-123.169
urua1244	-3.42448	132.744455	267	64	78	654	310	228	82	266	257	272	257	2815	304	173	17	844	557	718	633	4.41762915539989	2.63389553985188	-1.33389031971562	132.744455
urua1244	-3.45498	132.745	267	64	78	654	310	228	82	266	257	272	257	2815	304	173	17	844	557	718	633	4.41762915539989	2.63389553985188	-1.33389031971562	132.745
vagh1249	-6.68712	156.542	257	63	85	429	297	223	74	260	259	261	251	3589	387	216	15	1045	744	764	955	5.38479885886261	4.08216101492667	-1.18175667383787	156.542
vang1243	-8.66826	157.997	249	71	85	435	293	210	83	253	245	254	243	3327	408	204	25	1167	646	1059	706	5.19799998449634	3.65344760251018	-0.0881053401906105	157.997
vari1239	-6.83443	156.655	265	63	85	412	304	230	74	268	267	269	259	3565	393	219	15	1051	758	810	907	5.56279499556191	3.97716860803469	-1.13713340439456	156.655
veps1250	60.34	34.79	23	83	22	9596	213	-152	365	130	-47	147	-102	707	89	32	30	239	110	234	132	-4.54441413782879	1.66690837047339	-0.0151190029421822	34.79
viet1252	10.5	106.5	274	77	63	902	337	216	121	272	268	285	262	1457	249	1	77	653	14	222	46	2.14448244907232	-1.79103300523722	-0.514400941051557	106.5
viet1252	20.681188	105.774071	241	71	36	4470	332	138	194	286	179	292	179	1698	322	13	84	941	62	855	62	1.67012546831378	-0.783889406033257	1.61392452506437	105.774071
vlax1238	46.09	18.16	101	90	29	7682	260	-46	306	180	14	195	-3	688	94	37	27	233	122	230	136	-2.89749008991459	0.724676079821436	-0.708531593772729	18.16
waiw1244	1.50881	300.8583	257	96	82	535	320	204	116	251	264	265	251	1914	334	67	62	907	207	221	907	3.37162557895438	0.279324490069578	-1.04526381886971	-59.1417
wala1266	-8.81936	160.741	261	72	84	429	303	218	85	265	258	266	255	3269	425	174	29	1190	627	1074	661	5.31735827261239	3.16131814223632	0.118022628520667	160.741
wali1265	-5.97238	124.06653	266	76	74	584	316	214	102	268	260	272	257	1649	238	20	54	655	92	444	152	2.52387597595377	-0.765600071393053	-0.65051262108487	124.06653
wamb1259	-5.44334	140.48	265	80	83	560	316	220	96	257	269	271	257	4874	473	303	13	1373	1002	1033	1299	6.93285710798075	5.7154294292541	-0.757083759373689	140.48
wand1278	11.3169	13.8996	270	145	61	2054	390	155	235	258	264	300	249	747	247	0	128	559	0	64	0	1.2358119435685	-3.84446806685291	-0.279572149329322	13.8996
wang1299	-5.60094	140.194	267	82	82	623	319	220	99	270	272	273	258	4451	451	308	12	1280	963	992	1167	6.63253650280431	5.28248185375375	-0.958158542962553	140.194
waor1240	-1.12312	283.317	250	98	87	463	307	195	112	246	253	254	243	3169	343	201	18	968	632	801	828	4.67340456394041	3.12061636793451	-1.10558758320338	-76.683
wapi1253	2.58744	300.1979	272	94	83	623	330	218	112	264	272	279	263	1585	361	31	84	916	103	190	853	3.38348134060827	-0.686067328406813	-0.634264507925585	-59.8021
waur1244	-13.296	306.3029	244	144	70	1077	336	131	205	248	228	252	227	1758	305	3	77	888	30	438	46	1.77205939548659	-1.87194669382232	0.561873883737443	-53.6971
waya1270	1.73817	307.3113	255	91	76	554	323	204	119	251	262	262	248	2422	349	64	47	968	213	277	816	3.44927553422314	0.610441318742491	-0.834364924119123	-52.6887
wayu1243	11.395566	287.800209	283	86	77	774	339	228	111	283	274	292	272	663	177	3	97	418	19	85	50	1.92590553966833	-2.60936445696484	-1.25045971731052	-72.199791
wels1247	52	356	94	58	32	4344	190	13	177	51	137	151	41	1266	152	74	25	429	229	253	380	-1.75695967689482	2.75207889762622	-0.925671367861969	-4
wels1247	52.926407	355.61482	91	57	34	3923	179	14	165	74	103	141	43	1046	120	62	24	351	194	218	294	-2.04389951157886	2.51662451386008	-0.996017883214734	-4.38518
wers1238	-8.33936	124.932	257	72	71	693	304	203	101	260	246	264	246	1188	224	8	77	629	42	528	42	2.07086987340362	-1.16253764193737	-0.140514329709853	124.932
wers1238	-8.2968139	125.1093111	256	72	70	694	304	202	102	259	249	263	245	1190	215	9	73	615	46	517	50	2.02118584818106	-1.10624844219912	-0.256860363775369	125.1093111
wers1238	-8.167276	124.850714	243	72	70	685	292	190	102	246	233	250	233	1325	241	9	77	699	51	593	51	1.98113389917174	-0.803910071489156	0.198820730566333	124.850714
west2369	32.735314	55.748043	184	160	39	8979	394	-15	409	133	299	299	66	70	14	0	93	39	0	0	30	-2.39109604676544	-3.42139890719344	-1.66830349759426	55.748043
west2369	32.9	53.3	180	153	37	9187	395	-18	413	82	297	297	60	70	13	0	82	36	0	0	32	-2.63409778973868	-3.06148524093178	-1.81821194415033	53.3
west2369	28.66	55.16	147	151	42	7518	331	-28	359	48	242	242	48	232	53	1	96	138	8	8	138	-2.76204371621221	-2.15658111004914	-1.19780202941642	55.16
west2376	48.091	17.9609	100	99	31	7608	265	-47	312	194	14	194	-2	570	68	30	27	195	99	195	111	-3.02945861556211	0.370503589579587	-0.850114809741478	17.9609
west2386	30.0948	75.3474	246	153	42	7125	414	54	360	305	198	327	146	451	133	1	125	351	20	162	38	-0.414780360404656	-4.06411239889011	-0.329024554669168	75.3474
west2392	56.33	46.33	39	79	20	11160	242	-153	395	179	-93	179	-106	556	77	21	36	204	75	204	90	-4.66142547064608	1.01402143978936	0.0539740246537524	46.33
