glottocode	latitude	longitude	longitude_180	UV_jan	UV_fev	UV_mar	UV_apr	UV_may	UV_jun	UV_jul	UV_aug	UV_sep	UV_oct	UV_nov	UV_dec	UV_sd	UV_mean
eray1237	-7.744376	125.916523	125.916523	18280	18482	20378	19450	17922	17245	18226	20972	23274	24394	23904	20852	2463.36870079584	20281.5833333333
eree1240	31.639053	101.445432	101.445432	8948	10941	13044	15722	17228	16906	16478	16014	13505	11122	10192	8707	3188.37266723191	13233.9166666667
eryu1239	26.538056	99.91	99.91	13292	15133	17517	18611	17877	15594	14032	14900	14471	12811	13493	12475	2036.06687840388	15017.1666666667
erzy1239	53	45.5	45.5	2620	5372	9832	14388	19357	20885	20076	16134	10361	5476	2508	1785	7249.59314009895	10732.8333333333
erzy1239	52.8548	45.3901	45.3901	2617	5439	9953	14457	19297	20886	19855	16152	10384	5546	2548	1777	7208.60752482542	10742.5833333333
esee1248	-11.7268	292.485	-67.515	12289	13732	12611	11752	13815	13655	14947	16210	16341	16206	14696	13106	1578.04725896126	14113.3333333333
esto1258	59.25	24.75	24.75	1192	3502	7838	12948	18903	20566	19105	14894	8594	3989	1337	693	7551.32472975719	9463.41666666667
esto1258	58.55	25.82	25.82	1335	3721	8027	12860	18473	20218	18935	14715	8668	4124	1462	787	7355.95332336024	9443.75
even1259	65.75	105.3	105.3	528	2366	7532	14787	19113	20500	18705	12595	6849	2887	862	329	7841.59696697199	8921.08333333333
even1259	65.75	105.3	105.3	528	2366	7532	14787	19113	20500	18705	12595	6849	2887	862	329	7841.59696697199	8921.08333333333
faga1239	-10.4479	161.662	161.662	20591	20120	20205	19194	17640	16237	16688	17838	20447	21206	20887	20692	1749.54084669162	19312.0833333333
fali1285	10.5419	13.4087	13.4087	19063	20911	20935	20558	20624	19930	17462	15937	17913	19810	19440	18994	1538.6602471178	19298.0833333333
fata1245	-8.59041	160.861	160.861	19815	19470	19717	19265	18111	16567	16463	17476	19674	20391	19705	19623	1347.22310080155	18856.4166666667
fata1247	-8.4394	126.9821	126.9821	17994	18534	19925	18900	17586	16351	16960	20156	22645	23926	22820	20182	2427.96220048206	19664.9166666667
fata1247	-8.49464	127.08	127.08	18025	18682	19998	18994	17626	16266	16805	20071	22515	23820	22622	20011	2383.60908396312	19619.5833333333
finn1318	61	24.45	24.45	912	3103	7386	12749	18334	20044	18855	14248	8171	3554	1090	457	7485.95974444523	9075.25
finn1318	60.173335	24.941099	24.941099	1007	3246	7430	12664	18858	20673	19644	14665	8525	3740	1183	513	7694.78260468308	9345.66666666667
finn1318	64.7628	25.5577	25.5577	468	2249	6629	12707	17397	19373	18102	12914	7106	2668	671	179	7386.34446995182	8371.91666666667
fore1265	69.98	88.21	88.21	173	1275	6071	14211	19941	20278	17999	11097	5410	1818	362	193	8063.61267257631	8235.66666666667
funa1237	-10.241153	123.689805	123.689805	17873	18584	19124	20120	18359	17372	17701	21034	23596	24653	23457	20941	2523.03668045256	20234.5
gaan1243	10.2955	12.6479	12.6479	18671	20466	20305	19941	20025	19497	17024	15773	17571	19571	19223	18840	1439.87054079262	18908.9166666667
gali1262	5.5	304	-56	16042	18125	19001	19018	16888	17494	19120	21325	22960	22135	19163	14781	2424.95452003588	18837.6666666667
galo1243	-8.61	125.96	125.96	18177	18467	20161	19407	17999	17241	18039	20981	23092	24250	23578	20765	2395.02332974023	20179.75
gaoo1237	-8.35163	159.789	159.789	20129	19976	20073	19660	18584	17328	17430	18404	20657	20993	20512	20022	1238.72157949846	19480.6666666667
gaww1239	5.5	37.25	37.25	21529	22493	20430	21057	18183	18882	16781	16289	18984	19715	20873	20718	1896.24920846551	19661.1666666667
gdon1234	32.159653	102.159643	102.159643	8869	10929	12944	15527	17181	17192	16958	16286	13464	10869	9936	8440	3352.57345184263	13216.25
geji1246	10.3478	9.64965	9.64965	18040	19684	19799	19228	19538	18681	16063	14519	17365	18447	19041	18361	1579.98414836697	18230.5
gela1263	-9.04587	160.186	160.186	20472	20195	20166	19608	18349	17118	17395	18396	20539	21079	20556	20222	1339.60730055377	19507.9166666667
gela1263	-4.004276	131.405702	131.405702	17614	19172	19173	17652	16203	14693	14689	15848	17958	19329	19204	17982	1718.73103956484	17459.75
ghan1242	-8.02035	156.552	156.552	20088	20052	20367	19898	19013	17856	17923	18777	21068	21346	20770	20145	1147.97126389439	19775.25
ghar1239	-9.4791	159.917	159.917	20601	20432	20387	19630	18274	17160	17637	18604	20926	21334	21127	20839	1453.7768028223	19745.9166666667
ghod1238	42.7428	46.2252	46.2252	5825	8581	12069	16193	19489	22127	22540	19560	15608	10559	6718	5046	6404.91876974015	13692.9166666667
ghul1238	11.6432	29.8122	29.8122	18719	20408	21389	22341	21439	19767	17618	17235	18470	18582	18644	18272	1640.89061183249	19407
goem1240	8.74455	9.72453	9.72453	17764	18729	18762	18283	17886	16398	13269	12639	14610	16463	17926	17743	2105.89462742517	16706
gree1278	22.5632	104.698	104.698	9771	11186	13859	16358	17730	17138	17359	17268	16504	13641	11630	9728	3103.09298291335	14347.6666666667
gude1246	10.2138	13.403	13.403	19133	20826	20789	20372	20266	19315	16909	15748	17619	19594	19357	18961	1578.48439726981	19074.0833333333
gudu1250	10.1206	12.5359	12.5359	18678	20335	20132	19760	19797	19356	16780	15424	17367	19243	19181	18790	1483.08949391791	18736.9166666667
guib1244	24.3	106.2	106.2	9062	10207	13387	16280	17136	16935	18767	18610	16575	12811	10890	9130	3667.25448043116	14149.1666666667
gula1270	-8.74742	161.023	161.023	20484	20206	20548	19690	18386	17140	17344	18440	20814	21066	20695	20812	1423.56456942892	19635.4166666667
guri1247	-17.0329	130.379	130.379	23103	22230	22374	21579	19108	18000	19124	21441	23966	25102	24939	23877	2337.89602867816	22070.25
guri1247	-17.6667	130.667	130.667	23766	22930	22667	21656	19037	17889	19034	21375	24044	25178	25350	24480	2524.39255819668	22283.8333333333
guru1261	27.41687	86.28988	86.28988	13741	16755	19383	21478	21370	18732	17873	16970	16412	16229	14792	13269	2667.23964677592	17250.3333333333
guuu1237	-5.344488	122.617786	122.617786	16137	17415	18836	18765	17378	16558	17448	19515	21759	22452	21023	18152	2041.66427210744	18786.5
habu1241	-8.77	125.97	125.97	17052	17273	19133	18308	16994	15915	15779	19686	22490	23751	22689	20100	2715.56508433746	19097.5
halh1238	48.32	106.29	106.29	6324	10108	14429	17908	20906	21407	19365	16879	14181	10315	6447	4960	5874.73806701717	13602.4166666667
hama1240	-8.2668	124.5183	124.5183	17976	18090	20197	19887	18220	17599	18048	20912	23222	23856	23102	20648	2264.48021161323	20146.4166666667
hani1248	22.67753	102.8516733	102.8516733	11846	14195	16777	18220	18232	16545	15648	16185	16167	13746	12581	10992	2403.06083227961	15094.5
haus1257	11.1513	8.7804	8.7804	17999	19676	19892	19533	19846	19272	16340	15067	17888	19067	19094	18236	1495.91592495884	18492.5
haus1257	12	7	7	18273	20179	20258	19013	19594	18734	16015	14299	17035	18855	18676	18011	1733.6925297984	18245.1666666667
hawa1245	19.5833	204.5	-155.5	15218	17485	19192	21053	21899	22139	21109	20316	19114	17217	14432	14090	2885.47063542133	18605.3333333333
hawa1245	21.903317	199.864721	-160.135279	13804	16413	18648	20880	22250	22763	22274	21769	20160	17157	14034	12714	3657.85704361381	18572.1666666667
hawa1245	19.6297	204.57	-155.43	14818	16914	18605	20523	21704	22015	21155	20551	19151	17072	14194	13631	2992.91206499421	18361.0833333333
hebr1245	31.11	35.02	35.02	10700	13792	17669	21838	25647	27775	27476	25592	21851	17269	12884	10250	6505.50249788592	19395.25
heqi1238	26.0991374	99.9416161	99.9416161	13666	15555	17946	18893	17987	15534	13868	14842	14557	12867	13703	12657	2088.81551726128	15172.9166666667
high1278	20.1554	262.4444	-97.5556	13216	15473	17381	18611	19836	20203	20202	20519	17530	16423	14152	12669	2818.81307898243	17184.5833333333
hind1269	27.2	78	78	14306	17879	20889	24036	25210	22722	18048	16916	18798	18930	16271	13927	3606.99732422547	18994.3333333333
hind1269	25.458226	80.335868	80.335868	15376	18513	21905	24509	25851	22289	17428	16705	18646	19355	17079	15234	3487.40910601657	19407.5
hind1269	25	77	77	15790	18755	21732	24494	25318	22403	17116	16217	18777	19614	17277	15128	3403.37307169689	19385.0833333333
hinu1240	42.4502	45.8064	45.8064	6463	9293	12451	16044	18754	21140	21689	19164	15815	10599	7056	5568	5860.31827142726	13669.6666666667
hitt1242	40.013951	34.621158	34.621158	7017	9693	13560	18197	21889	25454	27725	25324	19762	13623	8841	6329	7638.79847564492	16451.1666666667
hitt1242	40	35	35	7064	9662	13499	18108	21864	25622	28031	25463	19816	13687	8832	6332	7709.29754297112	16498.3333333333
hlai1239	18.8062	109.459	109.459	13619	15363	16812	18782	20463	20308	21185	19977	18262	16488	14847	13764	2708.97950706479	17489.1666666667
hmon1333	26	105	105	8395	10192	13732	16560	16449	15479	16963	17455	14671	10659	9626	8113	3554.6944590175	13191.1666666667
hoav1238	-8.19679	157.595	157.595	20206	20040	20253	19849	18880	17622	17671	18582	20840	21052	20455	20170	1164.81071423644	19635
huba1236	10.3544	13.139	13.139	18915	20593	20687	20098	20105	19290	17080	15810	17749	19615	19347	18955	1471.69570306645	19020.3333333333
hung1274	46.91	19.66	19.66	3960	6797	10858	15628	19890	21750	21811	18767	14069	9062	4410	3079	7087.53942589644	12506.75
hung1274	47.497865	19.040247	19.040247	3656	6504	10443	15310	19545	21139	21138	18219	13471	8502	4086	2827	6986.69138759217	12070
hung1274	46.90685857	19.65552714	19.65552714	3960	6797	10858	15628	19890	21750	21811	18767	14069	9062	4410	3079	7087.53942589644	12506.75
hunz1247	42.0808	46.1369	46.1369	6476	9216	12231	16163	19271	22157	22895	20218	16087	10722	7088	5646	6267.32729512688	14014.1666666667
hupd1244	0.166667	290.75	-69.25	13920	13361	13884	12398	12349	12639	13314	15172	15794	14620	14364	14205	1081.56200175319	13835
huuu1240	22.0163	100.881	100.881	14582	17423	19684	20163	19546	17316	15757	16221	17151	15399	14117	12689	2338.39157360677	16670.6666666667
hwan1240	10.3633	12.7683	12.7683	18723	20487	20422	20157	20180	19614	17215	15766	17689	19637	19270	18847	1454.89152724889	19000.5833333333
icel1247	63.48	340.98	-19.02	565	2150	6138	11070	15678	16472	15330	11681	7107	3381	992	336	6239.26618645611	7575
icel1247	64.144237	338.060328	-21.939672	521	2176	6206	11200	16300	17322	15985	12110	7131	3335	924	249	6549.68401909588	7788.25
idat1237	-8.7719	125.9262	125.9262	17058	17207	19128	18320	17005	15994	15907	19810	22495	23707	22632	20196	2688.68218678131	19121.5833333333
idat1237	-8.671212	125.991368	125.991368	17908	18087	19911	19027	17655	16966	17494	20914	23164	24233	23532	20828	2556.51589822531	19976.5833333333
igna1246	-15.1188	294.6007	-65.3993	14062	15132	15174	15277	13554	13377	14225	15145	16145	15979	15180	15137	876.708146558719	14865.5833333333
ihaa1241	-2.7064	132.1958	132.1958	16657	18549	18651	17332	16315	14824	14746	16088	17925	18815	18661	17159	1450.90821086781	17143.5
ihaa1241	-2.7432	132.3373	132.3373	16533	18387	18497	17310	16329	14975	15030	16294	17932	18696	18391	17045	1311.60270626852	17118.25
imba1240	0.333333	282	-78	14138	13202	13066	13295	13177	13455	14345	14524	14978	14473	14056	13625	638.596591018623	13861.1666666667
inan1242	-2.08	132.16	132.16	16615	18648	18615	17322	16404	14879	14857	16189	17871	18275	18097	16809	1323.77184647323	17048.4166666667
inar1241	69.42	27.87	27.87	155	1446	5627	12611	16589	18830	17019	11406	5802	1955	312	14	7249.7980013657	7647.16666666667
indo1316	-6.16417	106.846225	106.846225	15537	16508	17491	17386	16401	15443	16864	18153	19450	18919	17550	16013	1265.63289653354	17142.9166666667
indo1316	-7.33	109.72	109.72	15915	16481	16709	17074	16469	16184	16972	18428	19134	19213	18581	16828	1174.72057283527	17332.3333333333
indo1316	-7.33458	109.716	109.716	16249	16831	16985	17328	16706	16452	17216	18610	19304	19461	18968	17175	1150.96208438722	17607.0833333333
indo1317	-4.742282	122.42932	122.42932	16474	17697	18782	18715	17368	16347	17168	19265	21773	22823	21368	18348	2118.76615038092	18844
indo1319	47.688327	31.897499	31.897499	3763	6390	10063	14657	19446	21755	21684	18875	13552	8308	4141	2964	7141.55734013417	12133.1666666667
ingu1240	43.467736	44.750595	44.750595	5342	7991	11639	15928	19484	21720	21254	18392	14153	9356	5914	4423	6380.46916675246	12966.3333333333
ingu1240	43.11	45.03	45.03	5741	8406	11829	16048	19473	21574	21838	18988	14501	9811	6274	4790	6310.25314468445	13272.75
iraq1241	-4	35.5	35.5	17003	17900	17014	15259	13539	13681	13407	14881	17482	18542	17025	16426	1796.24507970478	16013.25
iris1253	53.22	352.38	-7.62	2310	4541	8035	13044	16742	17569	16078	13503	9925	5671	2959	1826	5909.09224108377	9350.25
iris1253	53.244432	350.698899	-9.301101	2291	4540	7995	13500	17214	17852	16226	13675	9914	5575	2865	1766	6076.43731531641	9451.08333333333
iris1253	53.2186	352.38491	-7.61509	2310	4541	8035	13044	16742	17569	16078	13503	9925	5671	2959	1826	5909.09224108377	9350.25
iron1242	42.98	44.61	44.61	5961	8641	12009	16092	19333	21399	21311	18755	14568	9951	6448	4987	6103.88050130754	13287.9166666667
ital1282	43.05	12.65	12.65	5674	8354	12098	16229	20541	22444	24025	20891	15524	10611	6038	4633	6985.22251657459	13921.8333333333
ital1282	43.115956	12.385145	12.385145	5649	8334	11914	15954	20461	22197	23751	20783	15244	10395	5871	4567	6934.45403238588	13760
ital1282	43.0464	12.6489	12.6489	5674	8354	12098	16229	20541	22444	24025	20891	15524	10611	6038	4633	6985.22251657459	13921.8333333333
itel1242	56.78	156.91	156.91	2391	5505	11631	16950	19167	20088	18404	13871	10049	5721	2746	1482	6997.5783922769	10667.0833333333
itel1242	56.78	156.91	156.91	2391	5505	11631	16950	19167	20088	18404	13871	10049	5721	2746	1482	6997.5783922769	10667.0833333333
iton1250	-12.670255	295.55957	-64.44043	12232	13294	12206	12570	13663	13972	14630	15718	15974	15678	14618	13098	1356.74164877295	13971.0833333333
iton1250	-12.80431	295.64252	-64.35748	12035	13199	12145	12183	13619	13888	14813	15695	15981	15789	14373	13072	1444.13008311914	13899.3333333333
iumi1238	24.172823	110.054488	110.054488	9107	9413	11104	14266	16057	17171	19732	19440	17777	14519	11690	10223	3858.7799090339	14208.25
iyoj1235	-22.1896	296.7617	-63.2383	20929	19182	18213	15403	12625	10902	12997	14793	17435	18125	18910	19030	3136.06903139854	16545.3333333333
jama1262	18.13	282.7388	-77.2612	16383	17884	20573	22265	21066	20798	21690	20654	19680	17540	16093	15119	2422.52184372677	19145.4166666667
jian1239	26.5536208	100.1396921	100.1396921	13160	14965	17376	18447	17705	15439	13924	14671	14107	12505	13209	12296	2063.30881661647	14817
jing1260	25.461826	97.329866	97.329866	15767	18583	20152	20954	19944	15819	14468	15497	16038	15488	14930	14474	2372.34206614221	16842.8333333333
jion1236	24.071002	110.105752	110.105752	9141	9507	11144	14258	16088	17162	19642	19269	17608	14531	11687	10227	3795.10120438377	14188.6666666667
jire1238	27.6931	86.3201	86.3201	12888	15638	18070	20453	20870	17463	16612	15713	14833	14907	13743	12413	2706.00176235693	16133.5833333333
jude1256	42.068306	48.264749	48.264749	5689	8295	11281	15755	19713	22153	22417	19267	14989	9585	6472	4920	6499.8923767314	13378
kaba1285	-5.260449	122.016514	122.016514	15760	17212	18454	18635	17401	16641	17728	20073	22424	23158	21251	17786	2343.04818785403	18876.9166666667
kaba1285	-5.255084	121.898494	121.898494	15413	16987	18015	18297	17099	16260	17244	19488	21736	22316	20235	17203	2155.59353248072	18357.75
kach1280	25.4634	97.3278	97.3278	15767	18583	20152	20954	19944	15819	14468	15497	16038	15488	14930	14474	2372.34206614221	16842.8333333333
kach1280	25.28	97.2	97.2	15716	18591	20248	21152	20076	15969	14566	15551	16139	15632	14957	14381	2413.52163797421	16914.8333333333
kaer1234	-8.3287	124.0177	124.0177	17993	18327	20314	20045	18348	17669	18066	20803	23230	24270	23347	20704	2316.54391216089	20259.6666666667
kaer1234	-8.4047	124.2175	124.2175	17516	17777	19930	19787	18124	17593	17998	21176	23546	24394	23107	20364	2475.15124729171	20109.3333333333
kaes1237	-5.47522	122.68673	122.68673	16053	17279	18545	18556	17217	16331	17144	19564	21942	22590	20659	17999	2131.98198262613	18656.5833333333
kafo1240	-8.3616	124.4478	124.4478	17271	17407	19525	19309	17749	17095	17297	20312	22328	23196	22110	20068	2185.32831421484	19472.25
kafo1240	-8.36572	124.446	124.446	17271	17407	19525	19309	17749	17095	17297	20312	22328	23196	22110	20068	2185.32831421484	19472.25
kahu1241	-10.6963	162.191	162.191	21005	20460	20275	19195	17546	15948	16030	17488	19890	20969	20882	20837	1940.13567746426	19210.4166666667
kaik1246	28.853	83.1384	83.1384	12018	15037	18250	21335	22726	20923	17846	16920	17281	16210	13874	11822	3505.95959716733	17020.1666666667
kain1272	-27.7671	307.4606	-52.5394	20419	18718	16043	12797	9995	8940	9822	11710	13524	16667	19952	21144	4428.85196407568	14977.5833333333
kajt1238	42.052428	47.776611	47.776611	6121	8724	11597	15855	19313	21643	22184	19195	15080	10059	6904	5375	6166.11756195735	13504.1666666667
kala1399	69.38	307.14	-52.86	445	1750	6266	13884	20228	20700	17839	12109	6240	2129	651	199	8018.42215643376	8536.66666666667
kale1247	-5.301788	122.929849	122.929849	16017	17267	18494	18406	17048	15906	16262	18488	21074	22121	20736	18042	2047.29707064084	18321.75
kali1300	-8.463	123.4798	123.4798	16807	17357	19075	19409	17761	16900	17068	20356	22961	23907	22217	19524	2471.87524815154	19445.1666666667
kalm1243	46.57	45.32	45.32	4290	7100	11161	15430	19704	21734	21516	18730	13294	8248	4675	3400	6921.08145560732	12440.1666666667
kama1364	-5.16	123.05	123.05	16622	17895	19207	18829	17345	16403	17211	19482	22323	23189	21711	18746	2252.09163889927	19080.25
kama1365	-8.26897	124.792	124.792	16543	16615	18865	18547	17068	16633	16716	20137	22633	23259	21704	19538	2462.93485315976	19021.5
kama1365	-8.2543	124.8515	124.8515	16583	16618	18949	18573	17087	16659	16812	20210	22623	23251	21801	19609	2457.92959653346	19064.5833333333
kamb1299	-9.953635	120.450471	120.450471	17283	18300	18896	19085	16871	15479	15477	18742	21359	23281	21107	19409	2350.05641937431	18774.0833333333
kamb1299	-9.88	120.23	120.23	17467	18642	19242	19374	17075	15833	16030	18949	21388	23313	21587	19850	2274.53122043362	19062.5
kamw1239	10.646	13.5136	13.5136	19125	21033	21048	20570	20410	19850	17612	16129	18009	19851	19462	18982	1483.84858688071	19340.0833333333
kara1474	42.6501	46.3151	46.3151	5856	8839	12238	16318	19848	22455	22915	19949	15822	10585	6704	4957	6549.05085188732	13873.8333333333
kara1499	-3.481154	132.721147	132.721147	17390	18963	19137	17731	16504	15260	15109	16499	18276	19488	19670	17949	1559.53188392213	17664.6666666667
kara1500	-11.1881	309.6508	-50.3492	14405	13897	13831	16438	16152	16822	17883	18757	16716	16447	15749	13322	1690.81524849566	15868.25
kare1335	65.17	30.87	30.87	477	2193	6598	12634	17226	19658	18110	12720	6889	2563	665	199	7406.6285341189	8327.66666666667
kare1348	12.5176	10.8732	10.8732	17954	20009	20548	20310	21441	20634	18814	17505	20127	20848	19758	18628	1220.72477229594	19714.6666666667
karo1304	41.8228	236.685	-123.315	5450	8401	13024	17057	21691	24669	25610	22229	17650	11639	6213	4765	7663.64651514479	14866.5
karo1304	41.8228	236.685	-123.315	5450	8401	13024	17057	21691	24669	25610	22229	17650	11639	6213	4765	7663.64651514479	14866.5
kaza1248	49.8	73.15	73.15	3851	7219	11822	16931	21125	23500	22419	18646	13164	7649	4303	2903	7607.20255993481	12794.3333333333
kaza1248	51.157374	71.460067	71.460067	3231	6253	11135	16559	20870	23083	21955	17845	12228	6914	3703	2336	7710.75216234389	12176
keda1252	-8.322779	123.717692	123.717692	17447	17958	19879	19892	18196	17473	17960	21018	23556	24421	22830	20188	2444.4893065213	20068.1666666667
kekc1242	16	270.1667	-89.8333	16166	18347	20885	21306	21300	20189	20004	20408	18906	17558	16368	15090	2156.30028795114	18877.25
kelo1247	-8.40688	124.429	124.429	17122	17372	19460	19334	17765	17192	17413	20682	22834	23673	22405	20034	2362.93453274961	19607.1666666667
kelo1247	-8.349705	124.423117	124.423117	17271	17407	19525	19309	17749	17095	17297	20312	22328	23196	22110	20068	2185.32831421484	19472.25
kelo1247	-8.4018	124.4192056	124.4192056	17122	17372	19460	19334	17765	17192	17413	20682	22834	23673	22405	20034	2362.93453274961	19607.1666666667
kema1243	-8.999982	125.127782	125.127782	18275	18323	20370	20063	18426	17748	18445	21234	23008	23759	23157	21044	2140.87539444627	20321
kema1243	-8.977051	124.889898	124.889898	18729	18783	20708	20334	18643	17990	18794	21687	23812	24472	23607	21235	2266.60678842479	20732.8333333333
kema1243	-9.067662	124.942512	124.942512	17958	18037	20093	19908	18297	17656	18225	21198	23158	23500	22526	20708	2131.84475527794	20105.3333333333
keoo1238	-8.853414	121.308656	121.308656	16597	17622	18594	18953	17081	15644	15592	18940	21730	23415	21695	19113	2483.81250207308	18748
keoo1238	-8.7748	121.3314	121.3314	16513	17636	18662	19004	17135	15893	15957	19300	22001	23342	21295	18849	2398.9585792905	18798.9166666667
keoo1238	-8.820034	121.274577	121.274577	16394	17472	18414	18858	17025	15631	15590	18878	21619	23208	21375	18855	2426.84690524869	18609.9166666667
keoo1238	-8.88922	121.2949	121.2949	17174	18286	19207	19436	17445	16152	16239	19518	22101	23829	22556	19799	2478.08007917175	19311.8333333333
keoo1238	-8.747799	121.383079	121.383079	17063	18205	19167	19444	17503	16193	16344	19553	22185	23810	22560	19726	2475.27174357594	19312.75
kett1243	63.76	87.55	87.55	968	3334	8655	15330	19608	20598	18831	12951	7325	3127	1224	693	7752.29986989198	9387
kett1243	64	87	87	890	2972	8484	15294	19592	20514	18856	12897	7264	3044	1148	658	7791.1503813719	9301.08333333333
khal1275	27.3912	87.5053	87.5053	13041	15547	18485	20550	20444	17663	16659	16277	15629	15473	13874	12437	2613.04463512423	16339.9166666667
khan1273	62.4308	66.1218	66.1218	1001	3115	8407	14356	19100	21125	19033	12682	7054	3102	1314	684	7728.14608045869	9247.75
khan1273	62.43	66.12	66.12	1001	3115	8407	14356	19100	21125	19033	12682	7054	3102	1314	684	7728.14608045869	9247.75
khap1242	18.25	105	105	15702	16914	18446	19464	19522	18169	17859	17108	17262	17608	16324	14957	1382.62868599394	17444.5833333333
khas1269	24.977	91.9998	91.9998	16020	17879	20559	21344	20445	17399	16768	16366	16447	17136	16112	15134	2034.31759647635	17634.0833333333
khin1240	41.175584	48.127456	48.127456	6498	9428	12420	16347	19637	22431	23167	20039	16489	11206	7734	6018	6212.55540308202	14284.5
khin1240	41.1801	48.0571	48.0571	6731	9565	12416	16233	19470	22278	22825	19909	16623	11322	7844	6157	6058.49309884792	14281.0833333333
khun1259	19.6062	99.3363	99.3363	17045	20083	21462	22205	20128	17561	16011	15954	17071	17108	15675	15019	2406.31950194785	17943.5
khva1239	42.2743	45.9977	45.9977	6291	9107	12281	16141	18954	21717	22407	19692	15879	10637	7059	5515	6124.79515551089	13806.6666666667
kild1236	67	37	37	365	2016	6293	12452	16886	19452	17315	11510	6073	2253	537	104	7266.18978557538	7938
kild1236	68.22	35.83	35.83	264	1676	5805	12401	16673	19401	17091	11262	5907	2026	434	48	7275.78877948201	7749
kimm1245	18.955781	109.86012	109.86012	13251	14871	16641	18725	20396	20394	21372	20131	18321	16210	14175	13095	2987.7219811026	17298.5
kira1248	-8.3847	124.8334	124.8334	18190	18348	20492	20048	18354	17805	18636	21409	23724	24216	23065	20698	2277.87977407753	20415.4166666667
kiry1234	10.48	13.36	13.36	19028	20872	20868	20297	20288	19595	17249	15891	17780	19728	19365	18990	1515.26058115028	19162.5833333333
koko1269	-8.16481	159.191	159.191	20172	20078	20285	19850	18776	17595	17726	18710	20811	21208	20563	20380	1190.96908592808	19679.5
komi1268	64.0527	54.946	54.946	1010	2917	7489	13368	19124	21550	18231	12055	6509	2625	1009	634	7729.85506303026	8876.75
komi1268	64.05	54.95	54.95	1010	2917	7489	13368	19124	21550	18231	12055	6509	2625	1009	634	7729.85506303026	8876.75
komi1269	59.66	54.8	54.8	1608	4148	8880	14270	19222	21119	19119	13930	8007	3671	1612	986	7544.39670861559	9714.33333333333
komo1261	-8.65	119.47	119.47	16369	17833	18929	18478	16813	15843	16400	18767	21078	22841	20830	18597	2141.27650260448	18564.8333333333
komy1238	-5.25453	140.213	140.213	17354	16634	16513	17507	16869	15657	15037	16281	17771	18426	17609	17299	950.701889833681	16913.0833333333
kore1280	37.5	128	128	8059	10752	13562	17161	18840	17650	14825	15174	13878	12059	8603	7327	3858.3672830498	13157.5
koro1312	-5.26952	140.047	140.047	17527	16557	16612	17549	16867	15644	15013	16333	17743	18478	17606	17398	972.337152369891	16943.9166666667
koto1251	-10.243786	123.872438	123.872438	17963	18498	19116	20058	18288	17109	17456	21054	23852	25149	23887	20941	2737.93643124072	20280.9166666667
kryt1240	41.180749	48.191748	48.191748	6350	9288	12271	16280	19652	22251	23096	20008	16357	11135	7634	5880	6234.73140778917	14183.5
kryt1240	41.1811	48.1846	48.1846	6350	9288	12271	16280	19652	22251	23096	20008	16357	11135	7634	5880	6234.73140778917	14183.5
kuba1248	42.08504	47.601843	47.601843	6137	8858	11832	15914	19282	21595	22139	19302	15241	10280	7037	5435	6118.1509139658	13587.6666666667
kuco1235	22.26	101.25	101.25	13880	16868	19246	19826	19337	17154	15759	16333	17248	15164	13787	12095	2404.97932171543	16391.4166666667
kuii1253	-8.38204	124.791	124.791	17829	18155	20270	19775	18130	17638	18299	21323	23622	24321	23187	20643	2402.11527995261	20266
kuii1253	-8.422124	124.524538	124.524538	18096	18434	20509	20156	18461	17902	18602	21446	23552	24127	23117	20658	2232.81898192859	20421.6666666667
kula1280	-8.2584306	124.9309167	124.9309167	16765	16787	19140	18683	17170	16726	16987	20416	22649	23261	21710	19617	2402.3032177475	19159.25
kumb1274	-5.34	123.15	123.15	16369	17619	19036	18793	17348	16384	17062	19581	22065	22983	21458	18419	2217.94944029321	18926.4166666667
kumy1244	43.718021	47.373272	47.373272	5020	7704	11246	15727	19710	22097	22136	19004	14353	8967	5600	4180	6743.19669718819	12978.6666666667
kumy1244	43	47	47	5601	8231	11617	15914	19531	21619	21776	18745	14728	9674	6218	4800	6336.32321690512	13204.5
kunz1244	-23	291	-69	26540	24356	22961	19535	16045	14590	15377	18351	21967	26197	27949	27782	4923.86905950509	21804.1666666667
kusa1251	-8.04056	157.463	157.463	19972	19808	20055	19736	18846	17626	17679	18617	20777	21010	20347	19729	1103.46436555994	19516.8333333333
kusa1252	-9.4684	124.822642	124.822642	18117	18349	20028	19887	18233	16956	17244	21100	23621	24795	23645	20981	2647.51503844414	20246.3333333333
kwai1243	-8.93744	160.965	160.965	19877	19615	19741	19182	17962	16482	16519	17527	19845	20589	19975	19679	1415.45125848668	18916.0833333333
labi1245	10.4847	9.59527	9.59527	18042	19731	19828	19316	19548	18686	16301	14759	17521	18537	19133	18343	1509.95312740816	18312.0833333333
lagh1246	-8.00509	158.961	158.961	20191	20008	20266	19826	18820	17620	17769	18661	20754	21052	20415	20066	1131.7618873672	19620.6666666667
lahu1252	21.2078	100.97	100.97	14369	17255	19528	19974	19158	16933	15401	15567	16612	15499	14165	12640	2275.9295586772	16425.0833333333
lakk1238	24.1169	110.106	110.106	9047	9390	11089	14178	15976	17048	19470	19054	17366	14314	11535	10101	3761.3912158652	14047.3333333333
lakk1252	42.13	47.08	47.08	5983	8716	12011	16139	19299	21642	22126	19581	15894	10751	7160	5356	6172.52132806802	13721.5
