glottocode	latitude	longitude	longitude_180	UV_mean	UV_sd	UV_jan	UV_fev	UV_mar	UV_apr	UV_may	UV_jun	UV_jul	UV_aug	UV_sep	UV_oct	UV_nov	UV_dec
dime1235	6.20951	36.3329	36.3329	229.962456330219	2.79087326061271	229.636363636364	230.380952380952	229.681818181818	228	233.090909090909	235.090909090909	232.863636363636	230.526315789474	227.85	225.047619047619	227.142857142857	230.238095238095
tere1278	-6.70051	155.745	155.745	227.725452836637	3.86680712800467	230.9	230.761904761905	230.772727272727	230.142857142857	230.047619047619	230.954545454545	228.545454545455	224.45	221.368421052632	220.47619047619	225	229.285714285714
cent2009	23.95	108	108	215.320292207792	9.06731005584508	193.095238095238	217.285714285714	212.727272727273	204.857142857143	208.909090909091	217.727272727273	220.136363636364	219.809523809524	220.85	222.428571428571	223.636363636364	222.380952380952
east2363	23.7	109	109	216.217622655123	7.50293156309555	200.857142857143	218.142857142857	214	205.714285714286	208.545454545455	216.809523809524	219.454545454545	219.47619047619	221.25	223.333333333333	224.409090909091	222.619047619048
liuq1235	24.1	109.75	109.75	213.798593073593	10.5619138547246	190.380952380952	217.380952380952	212.318181818182	201.142857142857	201.5	216.136363636364	218.227272727273	219.142857142857	220.2	222.809523809524	223.772727272727	222.571428571429
high1242	16.1849	-95.7301	-95.7301	226.533712121212	4.08025454045769	221.590909090909	224.904761904762	221.818181818182	219.714285714286	226.590909090909	231.5	232.904761904762	230.45	227	227.904761904762	228.454545454545	225.571428571429
abui1241	-8.31058	124.588	124.588	230.516901154401	3.77144803010007	231	235.45	233.5	231.285714285714	231.904761904762	233.590909090909	231.090909090909	226.1	223.8	224.666666666667	229.909090909091	233.904761904762
beri1254	-2.26904	138.866	138.866	227.274723741171	2.2298453113746	227.857142857143	229.2	227.318181818182	226.05	229.047619047619	230.380952380952	228.590909090909	225.894736842105	223.1	224.047619047619	226.47619047619	229.333333333333
xico1235	20.6532	-97.7463	-97.7463	223.908064669249	5.14557762577896	216.909090909091	221.904761904762	217.5	215.428571428571	221.454545454545	226.590909090909	229.333333333333	230.05	228.368421052632	227.333333333333	227.5	224.52380952381
tuni1252	30.9888	-92.5403	-92.5403	208.754671717172	18.9392191750993	173.136363636364	214.47619047619	195.772727272727	171.190476190476	205.52380952381	215.238095238095	219.363636363636	221.75	223.2	223.761904761905	222.5	219.142857142857
rumu1243	-7.17149	144.179	144.179	226.533840598972	5.6802517293562	231.809523809524	228.7	230.45	229.578947368421	233.45	232.85	228.181818181818	221.277777777778	217.6	218.52380952381	220.684210526316	225.3
sout2697	36.5137	48.4302	48.4302	198.291720779221	36.3728857008189	133.772727272727	214.142857142857	176.818181818182	140.47619047619	157.772727272727	201.142857142857	218.863636363636	224.142857142857	230.15	231.047619047619	228.409090909091	222.761904761905
east2326	57.566	22.0262	22.0262	136.893993506494	62.395998199058	43.2272727272727	124.047619047619	73.4545454545455	32.85	110.636363636364	129.454545454545	162.909090909091	203.428571428571	205.8	211.238095238095	185.681818181818	160
wara1303	7.50851	-59.3528	-59.3528	226.225396825397	2.92357117432256	224.272727272727	227	223.5	222	228.952380952381	231.227272727273	229.761904761905	225.8	223	224.190476190476	226.666666666667	228.333333333333
wint1259	39.7176	-122.445	-122.445	194.893217893218	33.935743697386	141.863636363636	210.904761904762	158.272727272727	137.52380952381	165.318181818182	200.636363636364	215.727272727273	220.190476190476	223.5	224.761904761905	222.590909090909	217.428571428571
yare1248	-9.50651	148.605	148.605	227.750931863974	4.15975201848812	230.8	231.333333333333	231.555555555556	229.777777777778	231.105263157895	231.428571428571	227.6	223.176470588235	220.368421052632	221.55	224.894736842105	229.421052631579
nucl1454	-1.77196	136.263	136.263	227.607254879623	2.23126824100474	227.714285714286	229.571428571429	227.045454545455	226	229.809523809524	230.409090909091	228.636363636364	225.736842105263	223.6	224.714285714286	227.954545454545	230.095238095238
wapp1239	38.25	-122.5	-122.5	196.278463203463	32.0844259412434	144.954545454545	211.095238095238	162.636363636364	140.952380952381	168.636363636364	207.818181818182	216.318181818182	220.285714285714	222.4	222.761904761905	220.863636363636	216.619047619048
arab1268	-1.96126	-75.0612	-75.0612	223.556587491456	2.36012998034961	225.227272727273	225.904761904762	224.5	223.857142857143	225.333333333333	225.272727272727	223.428571428571	221.736842105263	219.15	219.238095238095	223.363636363636	225.666666666667
afro1255	8.67	8.08	8.08	226.083047581074	3.27224569231519	225.095238095238	226.238095238095	225.714285714286	223.619047619048	229.571428571429	231.809523809524	231.136363636364	227.052631578947	224.05	221.952380952381	222.090909090909	224.666666666667
algi1248	42.67	106.5	106.5	190.853607503607	36.0277338696279	135.227272727273	197.619047619048	149.590909090909	131.428571428571	159.727272727273	202.818181818182	215.090909090909	219.190476190476	221.7	222.333333333333	220.136363636364	215.380952380952
araw1281	1	290.83	-69.17	224.056078643579	2.42173335232539	225.090909090909	225.238095238095	223.954545454545	223.380952380952	226.045454545455	227.954545454545	225.772727272727	222.904761904762	219.95	219.761904761905	223.142857142857	225.47619047619
araw1282	-6	109.5	109.5	228.215692640693	3.08631572684245	225.636363636364	232.47619047619	229.5	226.952380952381	228.909090909091	231.047619047619	228.590909090909	224.952380952381	223.4	224.857142857143	229.409090909091	232.857142857143
atha1245	53.75	236.5	-123.5	158.715458152958	50.43007735514	93.4090909090909	137	112.909090909091	76.8571428571429	121.3	146.136363636364	184.619047619048	210.952380952381	213.45	214.142857142857	212.666666666667	181.142857142857
atla1278	8.75	8.25	8.25	226.083047581074	3.27224569231519	225.095238095238	226.238095238095	225.714285714286	223.619047619048	229.571428571429	231.809523809524	231.136363636364	227.052631578947	224.05	221.952380952381	222.090909090909	224.666666666667
aust1307	23.76	120.98	120.98	221.56259018759	4.5296940517577	215.142857142857	221.190476190476	216.545454545455	214.285714285714	217.904761904762	222.857142857143	223.714285714286	223.142857142857	225.5	227.761904761905	226.181818181818	224.52380952381
bain1263	-4.67477333333333	151.919166666667	151.919166666667	228.155157780816	2.92617898853724	229.136363636364	232.047619047619	230.47619047619	227.380952380952	229.55	230.190476190476	229.5	226.315789473684	223.15	222.95	226.545454545455	230.619047619048
bora1262	-1.4327295	-72.340983	-72.340983	224.199874686717	2.67771149581973	225.5	226.380952380952	225.454545454545	224.666666666667	226.545454545455	227.590909090909	224.409090909091	221.684210526316	219.2	219.857142857143	223.3	225.809523809524
cadd1255	33.33	86.5	86.5	226.404635642136	12.2922064867839	211.590909090909	222.714285714286	214.590909090909	205.380952380952	216.545454545455	224.409090909091	232.136363636364	237.47619047619	240.65	241	238.409090909091	231.952380952381
chib1249	9.75	276.58	-83.42	224.993957431457	3.32058685493535	224.909090909091	223.095238095238	220.714285714286	220.761904761905	228.190476190476	231.52380952381	229.363636363636	225.952380952381	223.7	222.666666666667	223.8	225.25
chim1311	47.912585	-123.8710725	-123.8710725	170.296771284271	42.7874357016411	115.772727272727	154.809523809524	121.772727272727	111.619047619048	130.190476190476	157.863636363636	187.727272727273	212.8	214.35	215.428571428571	214.227272727273	207
chum1262	34.5459	-119.963	-119.963	208.621284271284	21.3105170953619	171.5	214.571428571429	190.545454545455	167.095238095238	201.409090909091	215.181818181818	220.181818181818	223.45	226.25	227.238095238095	225.318181818182	220.714285714286
coch1271	32.3426727272727	-114.839454545455	-114.839454545455	213.108910533911	16.1117064921664	186.590909090909	215.52380952381	200.863636363636	178.761904761905	211.952380952381	216.818181818182	221.5	224.5	226.9	226.857142857143	225.181818181818	221.857142857143
dogo1299	14.51624675	-3.27346845	-3.27346845	227.41038961039	3.52764400191524	222.590909090909	227.095238095238	223.409090909091	221	227.428571428571	231	232.727272727273	230.8	227.8	227.619047619048	228.454545454545	229
eski1264	63.69	189.52	-170.48	105.510064935065	65.5519310936414	14.4166666666667	100.428571428571	25.7	10.5	45.5	113.727272727273	135.454545454545	163.619047619048	185.95	181.047619047619	157.681818181818	132.095238095238
